"subject" "activity" "measurement" "X" "Y" "Z" "Magnitude"
"1555" "25" "LAYING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.910126993561644
"1735" "25" "LAYING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.850661340684931
"1915" "25" "LAYING" "FrequencyDomainBodyGyroscopeMean" -0.890517539315068 -0.946259639315069 -0.924536860547945 NA
"2095" "25" "LAYING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.891308069041096 -0.932293334794521 -0.915467504246575 NA
"2275" "25" "LAYING" "TimeseriesBodyAccelerationJerkMean" 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.962161355890411
"2455" "25" "LAYING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.961931605342466
"2635" "25" "LAYING" "TimeseriesBodyAccelerationMean" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.56047777609589
"2815" "25" "LAYING" "TimeseriesBodyAccelerationStandardDeviation" -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.649254767945205
"2995" "25" "LAYING" "TimeseriesBodyGyroscopeJerkMean" -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.969783262465753
"3175" "25" "LAYING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.96830952260274
"3355" "25" "LAYING" "TimeseriesBodyGyroscopeMean" 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.809688545342466
"3535" "25" "LAYING" "TimeseriesBodyGyroscopeStandardDeviation" -0.889769639726027 -0.936630803287671 -0.91092799 -0.856017369726027
"3715" "25" "LAYING" "TimeseriesGravityAccelerationMean" -0.461102531369863 0.620658919917808 0.526353818315068 -0.56047777609589
"3895" "25" "LAYING" "TimeseriesGravityAccelerationStandardDeviation" -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.649254767945205
"116" "25" "SITTING" "FrequencyDomainBodyAccelerationJerkMean" -0.992478846153846 -0.982957002923077 -0.986326396461538 NA
"296" "25" "SITTING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.992750109846154 -0.984068025384615 -0.989156105538462 NA
"476" "25" "SITTING" "FrequencyDomainBodyAccelerationMean" -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.967017992615385
"656" "25" "SITTING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.961997268307692
"836" "25" "SITTING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.987941825538462
"1016" "25" "SITTING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.987618801076923
"1196" "25" "SITTING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.991781701692308
"1376" "25" "SITTING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.992019559538462
"1556" "25" "SITTING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.979350913692308
"1736" "25" "SITTING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.970321897230769
"1916" "25" "SITTING" "FrequencyDomainBodyGyroscopeMean" -0.988002552461538 -0.983827801076923 -0.975805890153846 NA
"2096" "25" "SITTING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.990550003076923 -0.979828883230769 -0.974172870615385 NA
"2276" "25" "SITTING" "TimeseriesBodyAccelerationJerkMean" 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.989545142461538
"2456" "25" "SITTING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.988311804923077
"2636" "25" "SITTING" "TimeseriesBodyAccelerationMean" 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.970409337076923
"2816" "25" "SITTING" "TimeseriesBodyAccelerationStandardDeviation" -0.991892828615385 -0.947457617061538 -0.965139552153846 -0.960003414461538
"2996" "25" "SITTING" "TimeseriesBodyGyroscopeJerkMean" -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.99286465
"3176" "25" "SITTING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.991766403076923
"3356" "25" "SITTING" "TimeseriesBodyGyroscopeMean" -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.966568718615385
"3536" "25" "SITTING" "TimeseriesBodyGyroscopeStandardDeviation" -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.970639125692308
"3716" "25" "SITTING" "TimeseriesGravityAccelerationMean" 0.865686078153846 0.208287142261538 0.167140956385077 -0.970409337076923
"3896" "25" "SITTING" "TimeseriesGravityAccelerationStandardDeviation" -0.988879980615385 -0.963415016923077 -0.969459982461538 -0.960003414461538
"117" "25" "STANDING" "FrequencyDomainBodyAccelerationJerkMean" -0.988404654864865 -0.972554452972973 -0.984832251216216 NA
"297" "25" "STANDING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.989339890810811 -0.974029503513513 -0.987898048378378 NA
"477" "25" "STANDING" "FrequencyDomainBodyAccelerationMean" -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.972355393243243
"657" "25" "STANDING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.992851743243243 -0.95417933 -0.96212373972973 -0.970203660405405
"837" "25" "STANDING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.982294170810811
"1017" "25" "STANDING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.982083315
"1197" "25" "STANDING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.98401783027027
"1377" "25" "STANDING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.983098935945946
"1557" "25" "STANDING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.968972499594595
"1737" "25" "STANDING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.961090396891892
"1917" "25" "STANDING" "FrequencyDomainBodyGyroscopeMean" -0.96807852527027 -0.97839988527027 -0.970456862567568 NA
"2097" "25" "STANDING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.97266417 -0.975960666081081 -0.974982088108108 NA
"2277" "25" "STANDING" "TimeseriesBodyAccelerationJerkMean" 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.984647071216216
"2457" "25" "STANDING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.982637080945946
"2637" "25" "STANDING" "TimeseriesBodyAccelerationMean" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.972663592162162
"2817" "25" "STANDING" "TimeseriesBodyAccelerationStandardDeviation" -0.991970126756757 -0.954569225945946 -0.964642688108108 -0.968075629324324
"2997" "25" "STANDING" "TimeseriesBodyGyroscopeJerkMean" -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.985091991216216
"3177" "25" "STANDING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.977909693918919 -0.98724214 -0.980722294459459 -0.983230809594595
"3357" "25" "STANDING" "TimeseriesBodyGyroscopeMean" -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.967077442837838
"3537" "25" "STANDING" "TimeseriesBodyGyroscopeStandardDeviation" -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.959884274324324
"3717" "25" "STANDING" "TimeseriesGravityAccelerationMean" 0.929794733108108 -0.159316786486486 0.201182106486486 -0.972663592162162
"3897" "25" "STANDING" "TimeseriesGravityAccelerationStandardDeviation" -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.968075629324324
"118" "25" "WALKING" "FrequencyDomainBodyAccelerationJerkMean" -0.625595376891892 -0.43445519972973 -0.659286392837838 NA
"298" "25" "WALKING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.624145724594595 -0.367760098378378 -0.690413386081081 NA
"478" "25" "WALKING" "FrequencyDomainBodyAccelerationMean" -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.566060023108108
"658" "25" "WALKING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.632927475540541
"838" "25" "WALKING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.564591342162162
"1018" "25" "WALKING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.51900424972973
"1198" "25" "WALKING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.770300895540541
"1378" "25" "WALKING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.75738578027027
"1558" "25" "WALKING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.562733252702703
"1738" "25" "WALKING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.529262243378378
"1918" "25" "WALKING" "FrequencyDomainBodyGyroscopeMean" -0.411909719594595 -0.678750350135135 -0.561322950945946 NA
"2098" "25" "WALKING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.406678108108108 -0.567201282027027 -0.603544209459459 NA
"2278" "25" "WALKING" "TimeseriesBodyAccelerationJerkMean" 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.538291424594595
"2458" "25" "WALKING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.542870062567568
"2638" "25" "WALKING" "TimeseriesBodyAccelerationMean" 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.40528943
"2818" "25" "WALKING" "TimeseriesBodyAccelerationStandardDeviation" -0.596007443513514 -0.161852411581081 -0.437133403243243 -0.565601466081081
"2998" "25" "WALKING" "TimeseriesBodyGyroscopeJerkMean" -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.678466069054054
"3178" "25" "WALKING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.757032544864865
"3358" "25" "WALKING" "TimeseriesBodyGyroscopeMean" -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.394362401351351
"3538" "25" "WALKING" "TimeseriesBodyGyroscopeStandardDeviation" -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.489809386081081
"3718" "25" "WALKING" "TimeseriesGravityAccelerationMean" 0.937483114459459 -0.127315870743243 0.188416273486486 -0.40528943
"3898" "25" "WALKING" "TimeseriesGravityAccelerationStandardDeviation" -0.979499263243243 -0.965093441081081 -0.944995731216216 -0.565601466081081
"119" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationJerkMean" -0.525789450689655 -0.415699643793103 -0.686843959310345 NA
"299" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.522153341034483 -0.365719830448276 -0.734990064137931 NA
"479" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationMean" -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.288154787517241
"659" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyAccelerationStandardDeviation" -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.359437080103448
"839" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.471642111551724
"1019" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.502224768103448
"1199" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.687034281206897
"1379" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.693032409137931
"1559" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.485763582068966
"1739" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.423707329706897
"1919" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyGyroscopeMean" -0.217799723931034 -0.632916352241379 -0.410311447586207 NA
"2099" "25" "WALKING_DOWNSTAIRS" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.316252107741379 -0.470641125 -0.506738306724138 NA
"2279" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationJerkMean" 0.110656929396552 -0.0195416626931035 -0.0113348791672414 -0.50048333137931
"2459" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.482976929827586
"2639" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationMean" 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.22010859462069
"2819" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyAccelerationStandardDeviation" -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.259465249913793
"2999" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeJerkMean" -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.664713625172414
"3179" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.67960595137931
"3359" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeMean" 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.216082565601724
"3539" "25" "WALKING_DOWNSTAIRS" "TimeseriesBodyGyroscopeStandardDeviation" -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.38216092137931
"3719" "25" "WALKING_DOWNSTAIRS" "TimeseriesGravityAccelerationMean" 0.929627532241379 -0.0724270175862069 0.21879595837931 -0.22010859462069
"3899" "25" "WALKING_DOWNSTAIRS" "TimeseriesGravityAccelerationStandardDeviation" -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.259465249913793
"120" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationJerkMean" -0.668208156461538 -0.640849424923077 -0.793266971230769 NA
"300" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.690213625846154 -0.638086010153846 -0.830526636615385 NA
"480" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationMean" -0.521649838769231 -0.380150805384615 -0.542931828 -0.527907561538462
"660" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyAccelerationStandardDeviation" -0.437975786923077 -0.199988428584615 -0.237296741292308 -0.536120293230769
"840" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.654795110615385
"1020" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.703433692615385
"1200" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.822403906
"1380" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.841061012153846
"1560" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.567153469846154
"1740" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.386612992876923
"1920" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyGyroscopeMean" -0.476144998846154 -0.618579913384615 -0.575169715692308 NA
"2100" "25" "WALKING_UPSTAIRS" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.500119831476923 -0.349362687538462 -0.601112612153846 NA
"2280" "25" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationJerkMean" 0.0740041435707692 0.00925514041553846 -0.0116906813498462 -0.679160843538462
"2460" "25" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.663642746307692 -0.627131235692308 -0.812458372307692 -0.674513059846154
"2640" "25" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationMean" 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.305772199076923
"2820" "25" "WALKING_UPSTAIRS" "TimeseriesBodyAccelerationStandardDeviation" -0.459775646153846 -0.223086808769231 -0.296523975076923 -0.480006649846154
"3000" "25" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeJerkMean" -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.777106026615385
"3180" "25" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.693854902307692 -0.839699143076923 -0.746268282923077 -0.824883302769231
"3360" "25" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeMean" 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.3186346998
"3540" "25" "WALKING_UPSTAIRS" "TimeseriesBodyGyroscopeStandardDeviation" -0.489011794784615 -0.433673383846154 -0.564195608923077 -0.387754116158462
"3720" "25" "WALKING_UPSTAIRS" "TimeseriesGravityAccelerationMean" 0.927693239538462 -0.217641282461538 0.108230986684615 -0.305772199076923
"3900" "25" "WALKING_UPSTAIRS" "TimeseriesGravityAccelerationStandardDeviation" -0.950878450307692 -0.931758272769231 -0.882722399076923 -0.480006649846154
"121" "26" "LAYING" "FrequencyDomainBodyAccelerationJerkMean" -0.989224043947368 -0.987115080789474 -0.987308252236842 NA
"301" "26" "LAYING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.990410106973684 -0.988238648552632 -0.989370490789474 NA
"481" "26" "LAYING" "FrequencyDomainBodyAccelerationMean" -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.969269114078947
"661" "26" "LAYING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.966576631710526
"841" "26" "LAYING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.989138184473684
"1021" "26" "LAYING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.987901463289474
"1201" "26" "LAYING" "FrequencyDomainBodyBodyGyroscopeJerkMean" NA NA NA -0.990430914078947
"1381" "26" "LAYING" "FrequencyDomainBodyBodyGyroscopeJerkStandardDeviation" NA NA NA -0.989628012236842
"1561" "26" "LAYING" "FrequencyDomainBodyBodyGyroscopeMean" NA NA NA -0.974305179605263
"1741" "26" "LAYING" "FrequencyDomainBodyBodyGyroscopeStandardDeviation" NA NA NA -0.96613921868421
"1921" "26" "LAYING" "FrequencyDomainBodyGyroscopeMean" -0.988386324868421 -0.983127999342105 -0.970171219605263 NA
"2101" "26" "LAYING" "FrequencyDomainBodyGyroscopeStandardDeviation" -0.990970119605263 -0.977491843421053 -0.971789046710526 NA
"2281" "26" "LAYING" "TimeseriesBodyAccelerationJerkMean" 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.989970604210526
"2461" "26" "LAYING" "TimeseriesBodyAccelerationJerkStandardDeviation" -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.989101949473684
"2641" "26" "LAYING" "TimeseriesBodyAccelerationMean" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.976785042368421
"2821" "26" "LAYING" "TimeseriesBodyAccelerationStandardDeviation" -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.964355190394737
"3001" "26" "LAYING" "TimeseriesBodyGyroscopeJerkMean" -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.99219798
"3181" "26" "LAYING" "TimeseriesBodyGyroscopeJerkStandardDeviation" -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.989917354473684
"3361" "26" "LAYING" "TimeseriesBodyGyroscopeMean" -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.951863594736842
"3541" "26" "LAYING" "TimeseriesBodyGyroscopeStandardDeviation" -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.965676821973684
"3721" "26" "LAYING" "TimeseriesGravityAccelerationMean" -0.621309715263158 0.803015011578947 0.614523405921053 -0.976785042368421
"3901" "26" "LAYING" "TimeseriesGravityAccelerationStandardDeviation" -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.964355190394737
"122" "26" "SITTING" "FrequencyDomainBodyAccelerationJerkMean" -0.992025427435897 -0.985862886410256 -0.987989982948718 NA
"302" "26" "SITTING" "FrequencyDomainBodyAccelerationJerkStandardDeviation" -0.99329986051282 -0.987754588717949 -0.990693114358974 NA
"482" "26" "SITTING" "FrequencyDomainBodyAccelerationMean" -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.952411043717949
"662" "26" "SITTING" "FrequencyDomainBodyAccelerationStandardDeviation" -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.934587699141026
"842" "26" "SITTING" "FrequencyDomainBodyBodyAccelerationJerkMean" NA NA NA -0.989481942820513
"1022" "26" "SITTING" "FrequencyDomainBodyBodyAccelerationJerkStandardDeviation" NA NA NA -0.989521272820513
